"studyYear" "programDbId" "programName" "programDescription" "studyDbId" "studyName" "studyDescription" "studyDesign" "plotWidth" "plotLength" "fieldSize" "fieldTrialIsPlannedToBeGenotyped" "fieldTrialIsPlannedToCross" "plantingDate" "harvestDate" "locationDbId" "locationName" "germplasmDbId" "germplasmName" "germplasmSynonyms" "observationLevel" "observationUnitDbId" "observationUnitName" "replicate" "blockNumber" "plotNumber" "rowNumber" "colNumber" "entryType" "plantNumber" "L chromometer value|CO_334:0002065" "a chromometer value|CO_334:0002066" "apical pubescence visual rating 0-2|CO_334:0000309" "b chromometer value|CO_334:0002064" "branching level counting|CO_334:0000079" "cassava bacterial blight incidence 3-month evaluation|CO_334:0000178" "cassava bacterial blight severity 3-month evaluation|CO_334:0000175" "cassava green mite severity first evaluation|CO_334:0000189" "cassava green mite severity second evaluation|CO_334:0000190" "cassava mosaic disease incidence 1-month evaluation|CO_334:0000195" "cassava mosaic disease incidence 3-month evaluation|CO_334:0000196" "cassava mosaic disease severity 1-month evaluation|CO_334:0000191" "cassava mosaic disease severity 3-month evaluation|CO_334:0000192" "central leaf shape visual rating 1-10|CO_334:0000119" "dry matter content by specific gravity method|CO_334:0000160" "dry matter content percentage|CO_334:0000092" "dry yield|CO_334:0000014" "ease of peeling root cortex visual rating 1-3|CO_334:0000308" "first apical branch height measurement in cm|CO_334:0000106" "first fully expanded leaf color visual rating 1-9|CO_334:0000102" "fresh root yield|CO_334:0000013" "fresh shoot weight measurement in kg per plot|CO_334:0000016" "fresh storage root weight per plot|CO_334:0000012" "fufu dry weight in kg|CO_334:0002019" "fufu fibre weight in g|CO_334:0002016" "fufu initial weight in kg|CO_334:0002013" "fufu peel weight in kg|CO_334:0002014" "fufu peeled root weight in kg|CO_334:0002015" "fufu pressed weight in kg|CO_334:0002018" "gari fried weight in kg|CO_334:0002026" "gari initial weight in kg|CO_334:0002020" "gari mash weight in kg|CO_334:0002023" "gari peel weight in kg|CO_334:0002021" "gari peeled root weight in kg|CO_334:0002022" "gari pressed weight in kg|CO_334:0002024" "gari pulverised weight in kg|CO_334:0002025" "gari shaft coarse weight in g|CO_334:0002027" "gari shaft medium weight in g|CO_334:0002028" "harvest index variable|CO_334:0000015" "initial vigor assessment 1-7|CO_334:0000009" "petiole color visual rating 1-9|CO_334:0000023" "plant architecture visual rating 1-5|CO_334:0000099" "plant height measurement in cm|CO_334:0000018" "plant stands harvested counting|CO_334:0000010" "root evaluation scaled 1-5|CO_334:0000228" "root neck length visual rating 0-7|CO_334:0000022" "root number counting|CO_334:0000011" "root weight in air|CO_334:0000157" "root weight in water|CO_334:0000158" "rotted storage root counting|CO_334:0000084" "specific gravity|CO_334:0000163" "sprout count at one-month|CO_334:0000213" "sprout count at three-month|CO_334:0000214" "sprouting proportion|CO_334:0000008" "starch content percentage|CO_334:0000071" "staygreen visual scale 1-9|CO_334:0000224" "storage root cortex color visual rating 1-4|CO_334:0000115" "storage root periderm color visual rating 1-4|CO_334:0000064" "storage root pulp color visual rating 1-3|CO_334:0000021" "storage root shape visual rating 1-6|CO_334:0000020" "storage root size visual rating 1-7|CO_334:0000019" "total carotenoid by chart 1-8|CO_334:0000161" "unexpanded apical leaf color visual rating 1-9|CO_334:0000101" "notes"
"11" 2017 162 "IITA" "IITA cassava breeding program, Ibadan, Nigeria" 3304 "17.GS.C2.setA.UYT.36.MK" "Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Mokwa selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39" "RCBD" 6 5.6 0.36288 NA NA "2017-August-22" "2018-September-09" 8 "Mokwa" 1936 "IITA-TMS-IBA000070" "00/0070,I000070,IBA000070,IITA-IITA-TMS-IBA000070,IITA-TMS-000070,TMS 00/0070,TMS-70,TMS-I000070,TMS-IBA000070" "plot" 691031 "2018-17.GS.C2.setA.UYT.36.MK-rep2-IITA-TMS-IBA000070_225" 2 7 225 NA NA "check" NA 85.75 "0.465" 0 18.69 "1" 0 1 NA NA 0 0 1 1 5 NA 31 NA 2 115.2 5 NA 35 61 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7 9 3 158 13 NA 3 95 NA NA 3 NA 39 35 NA NA NA 1 2 1 2 7 1 5 NA
"12" 2017 162 "IITA" "IITA cassava breeding program, Ibadan, Nigeria" 3304 "17.GS.C2.setA.UYT.36.MK" "Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Mokwa selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39" "RCBD" 6 5.6 0.36288 NA NA "2017-August-22" "2018-September-09" 8 "Mokwa" 1936 "IITA-TMS-IBA000070" "00/0070,I000070,IBA000070,IITA-IITA-TMS-IBA000070,IITA-TMS-000070,TMS 00/0070,TMS-70,TMS-I000070,TMS-IBA000070" "plot" 691018 "2018-17.GS.C2.setA.UYT.36.MK-rep3-IITA-TMS-IBA000070_308" 3 8 308 NA NA "check" NA 87.735 "0.53" 0 18.36 "1" 0.34 2 NA NA 0 0 1 1 5 NA 34 NA 1 111.2 5 NA 43 85 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7 9 3 142 14 NA 3 128 NA NA 1 NA 32 32 NA NA NA 1 3 1 3 5 1 5 NA
"13" 2017 162 "IITA" "IITA cassava breeding program, Ibadan, Nigeria" 3305 "17.GS.C2.setB.UYT.36.MK" "Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39" "RCBD" 6 5.6 0.36288 NA NA "2017-August-22" "2018-September-07" 8 "Mokwa" 1936 "IITA-TMS-IBA000070" "00/0070,I000070,IBA000070,IITA-IITA-TMS-IBA000070,IITA-TMS-000070,TMS 00/0070,TMS-70,TMS-I000070,TMS-IBA000070" "plot" 691177 "2018-17.GS.C2.setB.UYT.36.MK-rep1-IITA-TMS-IBA000070_119" 1 1 119 2 2 "check" NA 88.595 "-0.055" 0 19.055 "2" 0.48 2 NA NA 0 0 1 1 5 NA 39 NA 1 43 5 NA 27 55 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7 8 1 139 14 NA 3 122 NA NA 3 NA 42 42 NA NA NA 1 3 1 2 5 1 5 NA
"14" 2017 162 "IITA" "IITA cassava breeding program, Ibadan, Nigeria" 3305 "17.GS.C2.setB.UYT.36.MK" "Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39" "RCBD" 6 5.6 0.36288 NA NA "2017-August-22" "2018-September-07" 8 "Mokwa" 1936 "IITA-TMS-IBA000070" "00/0070,I000070,IBA000070,IITA-IITA-TMS-IBA000070,IITA-TMS-000070,TMS 00/0070,TMS-70,TMS-I000070,TMS-IBA000070" "plot" 691139 "2018-17.GS.C2.setB.UYT.36.MK-rep2-IITA-TMS-IBA000070_225" 2 2 225 7 7 "check" NA 89.56 "0.49" 0 18.05 "3" 0.45 3 NA NA 0 0 1 1 5 NA 40 NA 1 42 5 NA 56 80 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7 8 1 144 16 NA 3 172 NA NA 3 NA 41 40 NA NA NA 1 3 1 2 5 1 5 NA
"15" 2017 162 "IITA" "IITA cassava breeding program, Ibadan, Nigeria" 3305 "17.GS.C2.setB.UYT.36.MK" "Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa selected from 2016-2017.GS.C2.AYT35,AYT29,GS.C1.ungenotype.AYT21 AND AYT39" "RCBD" 6 5.6 0.36288 NA NA "2017-August-22" "2018-September-07" 8 "Mokwa" 1936 "IITA-TMS-IBA000070" "00/0070,I000070,IBA000070,IITA-IITA-TMS-IBA000070,IITA-TMS-000070,TMS 00/0070,TMS-70,TMS-I000070,TMS-IBA000070" "plot" 691126 "2018-17.GS.C2.setB.UYT.36.MK-rep3-IITA-TMS-IBA000070_308" 3 3 308 8 9 "check" NA 89.93 "-0.075" 0 17.74 "3" 0.6 2 NA NA 0 0 1 1 5 NA 38 NA 1 57 5 NA 52 88 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7 8 1 162 16 NA 3 162 NA NA 2 NA 42 40 NA NA NA 1 2 1 2 7 1 5 NA
"16" 2018 162 "IITA" "IITA cassava breeding program, Ibadan, Nigeria" 4336 "18.GS.C2.setB.UYT.36.ON" "Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Onne for 2018-19 breeding season" "Alpha" 6 5.6 0.4536 "no" "no" "2018-April-28" "2019-April-28" 9 "Onne" 1936 "IITA-TMS-IBA000070" "00/0070,I000070,IBA000070,IITA-IITA-TMS-IBA000070,IITA-TMS-000070,TMS 00/0070,TMS-70,TMS-I000070,TMS-IBA000070" "plot" 1042870 "2019-18.GS.C2.setB.UYT.36.ON-rep1-IITA-TMS-IBA000070_120" 1 2 120 NA NA "check" NA 92.66 "-1.17" 0 17.285 "2" 0.3 3 "4" NA 0 0 1 1 5 NA 29.9 NA 1 105 5 NA 15 40 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7 9 3 153 20 2 3 128 NA NA 0 NA 42 42 NA NA 3 1 2 1 2 5 1 7 180001
"17" 2018 162 "IITA" "IITA cassava breeding program, Ibadan, Nigeria" 4336 "18.GS.C2.setB.UYT.36.ON" "Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Onne for 2018-19 breeding season" "Alpha" 6 5.6 0.4536 "no" "no" "2018-April-28" "2019-April-28" 9 "Onne" 1936 "IITA-TMS-IBA000070" "00/0070,I000070,IBA000070,IITA-IITA-TMS-IBA000070,IITA-TMS-000070,TMS 00/0070,TMS-70,TMS-I000070,TMS-IBA000070" "plot" 1042907 "2019-18.GS.C2.setB.UYT.36.ON-rep2-IITA-TMS-IBA000070_226" 2 6 226 NA NA "check" NA 93.11 "-0.745" 0 16.935 "1" 0.5 2 "3" NA 0 0 1 3 5 NA 34.9 NA 1 118 5 NA 19 55 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7 9 3 171 20 2 3 120 NA NA 0 NA 41 42 NA NA 3 1 2 1 2 7 1 7 180001
"18" 2018 162 "IITA" "IITA cassava breeding program, Ibadan, Nigeria" 4336 "18.GS.C2.setB.UYT.36.ON" "Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Onne for 2018-19 breeding season" "Alpha" 6 5.6 0.4536 "no" "no" "2018-April-28" "2019-April-28" 9 "Onne" 1936 "IITA-TMS-IBA000070" "00/0070,I000070,IBA000070,IITA-IITA-TMS-IBA000070,IITA-TMS-000070,TMS 00/0070,TMS-70,TMS-I000070,TMS-IBA000070" "plot" 1042917 "2019-18.GS.C2.setB.UYT.36.ON-rep3-IITA-TMS-IBA000070_328" 3 9 328 NA NA "check" NA 94.445 "-0.575" 0 16.455 "2" 0.6 3 "3" NA 0.1 0 2 1 5 NA 35.5 NA 1 84 5 NA 15 34.5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7 9 3 180 10 2 5 80 NA NA 0 NA 41 42 NA NA 3 1 2 1 2 7 1 7 180001
"19" 2018 162 "IITA" "IITA cassava breeding program, Ibadan, Nigeria" 4338 "18.GS.C2.setA.UYT.36.OT" "Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Otobi for 2018-19 breeding season" "Alpha" 6 5.6 0.4536 "no" "no" "2018-July-18" "2019-July-18" 16 "Otobi" 1936 "IITA-TMS-IBA000070" "00/0070,I000070,IBA000070,IITA-IITA-TMS-IBA000070,IITA-TMS-000070,TMS 00/0070,TMS-70,TMS-I000070,TMS-IBA000070" "plot" 1043014 "2019-18.GS.C2.setA.UYT.36.OT-rep1-IITA-TMS-IBA000070_119" 1 2 119 4 6 "check" NA 90.77 "-1.22" 0 18.585 NA 0 1 NA NA 0 0 1 1 5 NA 39.3 NA 1 NA 5 NA 39.1 102.8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 9 NA NA 20 NA 3 105 NA NA 7 NA 35 35 NA NA NA 1 3 1 2 7 1 7 180001
"20" 2018 162 "IITA" "IITA cassava breeding program, Ibadan, Nigeria" 4338 "18.GS.C2.setA.UYT.36.OT" "Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Otobi for 2018-19 breeding season" "Alpha" 6 5.6 0.4536 "no" "no" "2018-July-18" "2019-July-18" 16 "Otobi" 1936 "IITA-TMS-IBA000070" "00/0070,I000070,IBA000070,IITA-IITA-TMS-IBA000070,IITA-TMS-000070,TMS 00/0070,TMS-70,TMS-I000070,TMS-IBA000070" "plot" 1042976 "2019-18.GS.C2.setA.UYT.36.OT-rep2-IITA-TMS-IBA000070_225" 2 7 225 11 1 "check" NA 91.565 "-1.285" 0 17.645 NA 0.28 2 NA NA 0 0 1 1 5 NA 39.2 NA 1 NA 5 NA 41.2 109.4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7 9 NA NA 20 NA 3 194 NA NA 7 NA 33 29 NA NA NA 1 3 1 2 7 1 7 180001
"21" 2018 162 "IITA" "IITA cassava breeding program, Ibadan, Nigeria" 4338 "18.GS.C2.setA.UYT.36.OT" "Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Otobi for 2018-19 breeding season" "Alpha" 6 5.6 0.4536 "no" "no" "2018-July-18" "2019-July-18" 16 "Otobi" 1936 "IITA-TMS-IBA000070" "00/0070,I000070,IBA000070,IITA-IITA-TMS-IBA000070,IITA-TMS-000070,TMS 00/0070,TMS-70,TMS-I000070,TMS-IBA000070" "plot" 1042963 "2019-18.GS.C2.setA.UYT.36.OT-rep3-IITA-TMS-IBA000070_308" 3 8 308 14 5 "check" NA 92.765 "-1.475" 0 18.315 NA 0.29 3 NA NA 0 0 1 1 5 NA 41.1 NA 1 NA 5 NA 23.8 79.5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 9 NA NA 20 NA 3 102 NA NA 2 NA 36 34 NA NA NA 1 3 1 2 7 1 7 180001
